source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp
2165158954574430080,316.82019495313693,47.24036907094975,0.32679768666931436,26.28267,9.437035,0.9038496
2165179226821714176,316.24007997365374,47.14697965620963,0.483124358606648,27.663755,7.0355153,1.8801804
2167684670207187328,310.00460077749966,48.10535086759449,0.36558708599072953,26.183462,9.597419,0.9113922
2167900174486517376,310.1670629795631,49.37929279408974,0.4976468569656964,39.36431,8.794626,2.058895
2178378657742227840,324.66465985411725,57.36712550797527,0.4645093939367025,37.610123,8.999559,0.5786629
2197757309661690880,330.1132890893965,54.42284536197528,0.4029324494128125,34.897087,9.257111,1.2587023
5121794924782302336,29.01748063560712,-25.43838229289285,0.46332156167841704,20.437115,8.748258,2.3044128
5596111527914257408,120.22057186775984,-31.258293870717825,0.34829231754753875,21.449574,7.260238,2.4321914
5597356381238382464,119.26743430173809,-29.24400752615765,0.26698279005428344,21.162588,8.864799,1.2242765
5620284256691515648,111.55568370995543,-20.90625415902744,0.4522725956350301,22.166395,7.1190305,0.2769413
3034385396677573504,110.77281939678875,-12.622506074912973,0.49471766020079727,26.598223,8.9503565,1.9499402
3384806555670987648,100.92935923354011,26.225961791587427,0.4109085970043709,27.072695,9.097293,1.2685051
3404525334641915136,83.39002834494266,23.34226317918442,0.43877802069020444,23.58375,8.696807,0.5426836
3447109729224619776,82.27312165049888,31.06051680300078,0.48715304688951455,22.087482,9.001095,1.4270058
5403700703894215552,167.06476177688643,-32.08669832771909,0.47634255808749276,22.672722,8.531511,1.0823302
5441372721042741888,159.38568843843427,-38.06342187433734,0.4177854104798907,21.348925,8.111216,1.6272945
4094877109172970752,274.2761084510385,-18.541589851973058,0.4628640636447302,29.374815,9.062866,1.6961498
6737059797588369664,281.6109658806979,-31.342257927924194,0.4535046840041883,28.254835,9.348167,0.8507643
4153614871414364288,275.0715681490316,-12.172009440587296,0.4704557954175024,31.025835,9.28952,0.96930885
4156007447403090304,276.4297779824918,-9.753074264816776,0.4621487882504505,24.62458,8.502628,0.8683138
1377443466922030592,235.37886585953567,39.37464563070462,0.4769897024928681,42.348217,9.133077,1.5531263
1824384979344610816,295.2160628315328,18.35653416365679,0.4677859551995967,32.21318,9.655112,0.49553013
2033785628828339456,297.0958041036194,31.72672071224295,0.4210930738253125,22.947468,7.91144,2.106205
2058374144759464064,301.11066128539693,34.11224946615463,0.36652193625978186,22.401833,8.587173,1.6818237
2060508777869902592,303.6323463367932,36.66097399792682,0.48982884427113077,28.409187,7.7629585,0.53909016
2060606084643254016,304.7682120548334,37.398818025105314,0.4653589467069347,29.852505,9.354619,1.1177368
2061031114598941568,304.84465467463235,37.6559898862283,0.47176981716225613,40.259,9.146844,1.5433369
5932565900081831040,242.83526242559228,-54.35413510060747,0.4591116031656825,22.67798,8.623737,1.1705618
5932748448926551168,240.4324063184948,-54.14470140238531,0.43930173989866184,29.890396,9.601736,0.7492428
5935082819513026816,244.15702543124712,-50.607380608795054,0.3386071668832867,21.858458,9.427469,0.6649504
6057375862900168832,180.91997239215215,-62.80351051413264,0.4276786876306814,22.627619,9.769266,0.095933914
6057838207527891840,182.78705040087002,-61.34059848328226,0.4818983799237631,33.293785,9.317383,0.37119484
5340767441491619712,167.12033873216478,-56.48525255731911,0.382732221693739,24.606955,8.892313,0.29711342
5858050141583126016,200.90610577556996,-65.21207032663922,0.4745893464177763,23.317516,9.887529,0.086307526
6052922600296891904,180.75097685682994,-65.71523672177976,0.4675627148928513,27.679749,8.075196,0.95282745
5241986045563762176,161.8608599420588,-62.06270373468613,0.3792730827765682,32.27475,8.850181,1.8258185
5242164132084247296,162.81665833889,-60.942334687450554,0.3969850346349012,21.602757,9.838764,0.06380272
5254447601104676224,159.59712135378194,-60.108443334201255,0.48355160441932876,40.11229,8.684875,1.4518228
5254981070403566464,153.57810973472237,-60.13172013438937,0.4864151392795278,33.44477,8.863377,0.45073414
5255562299714075648,156.4642498203667,-58.79534450252097,0.2659801906860574,23.233921,9.697533,0.67755985
5306751266136707968,139.61185175539111,-57.16802913392766,0.2952606455490363,24.605822,8.94942,0.80674267
5308311370075168128,149.1322552527141,-54.08123001481863,0.4870262712304623,39.64928,8.921895,1.5802755
5309357280487489920,147.2209477367396,-53.135190942933875,0.4548875945646903,37.67065,9.75399,0.6684656
5329779746902661504,131.7015500122078,-46.49561288992918,0.44759762890917915,25.86253,8.587258,2.526332
5331435370884547328,132.56209322263092,-45.52269184007147,0.4515495946415402,37.043537,8.892735,0.5409708
5333774891121354496,171.23008899109496,-63.432099063401736,0.42216472478585915,26.913986,7.2685976,0.57575464
5334010908166780416,174.22117101607677,-62.606379260553894,0.44104455627212535,28.198124,9.789049,0.190032
5334221361579788032,173.2127749368874,-61.54171635121075,0.3399947164186717,20.261206,7.8626194,2.0252438
5335733602409500032,173.08339149314457,-61.16380756690743,0.4950631463543153,26.691568,9.72074,0.002943039
5337208425434082944,167.64037797294458,-61.5618764416184,0.47370107800437034,20.477882,9.7124405,0.117238045
